CompanyName,Name,City,E_Province,Latitude,Longitude,E_NAIC_Name,CO2_eq,E_Units,Symbol,Report_Year,E_DetailPageURL
Great Lakes Copper Ltd.,Great Lakes Copper Ltd.,London,Ontario,43.023299999999999,-81.184200000000004,"Copper Rolling, Drawing, Extruding and Alloying",11.390000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111046&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
"CertainTeed Canada, Inc.",Montreal Wallboard/Finishing Plant,Sainte Catherine,Quebec,45.404499999999999,-73.588899999999995,Gypsum Product Manufacturing,35.310000000000002,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111831&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Crescent Point Energy Corp.,Swan Hills Oil MWB 12-36,,Alberta,54.583150000000003,-115.384500000000003,Oil and gas extraction (except oil sands),13.550000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111575&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Canadian Natural Resources Limited,Ferrier 01-34-040-09 W5M,,Alberta,52.481200000000001,-115.203999999999994,Oil and gas extraction (except oil sands),16.320000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111205&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Whitecap Resources Inc.,Whitecap Garrington 08-15-034-04W5M,Garrington,Alberta,51.916969999999999,-114.477220000000003,Oil and gas extraction (except oil sands),12.130000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112512&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Whitecap Resources Inc.,Resthaven 02-10-060-01W6 MWB,Calgary,Alberta,54.286470000000001,-118.327460000000002,Oil and gas extraction (except oil sands),15.260000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112654&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
ARC RESOURCES LTD.,Kakwa 03-21-063-05W6,Kakwa,Alberta,54.458199999999998,-118.699299999999994,Oil and gas extraction (except oil sands),16.840000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112567&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
DND/ MDN,4 CDSB / BS 4 Div C Petawawa - Petawawa,Petawawa,Ontario,45.910499999999999,-77.290000000000006,Defence Services,31.399999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111027&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
MGE Niagara Entertainment Inc.,Fallsview Casino Resort,Niagara Falls,Ontario,43.082000000000001,-79.081000000000003,Casino Hotels,10.420000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111776&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
ARC RESOURCES LTD.,Kakwa 102/10-10-065-05W6,Kakwa,Alberta,54.612490000000001,-118.664270000000002,Oil and gas extraction (except oil sands),30.079999999999998,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112566&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Cenovus Energy Inc.,BIVOUAC B-099-H/094-I-08,Rainbow Lake,British Columbia,58.411000000000001,-120.113000000000000,Oil and gas extraction (except oil sands),13.000000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112636&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
IPC Canada Ltd.,Ferguson Oil Bty 1-21-3-17W4,Milk River,Alberta,49.219099999999997,-112.228129999999993,Oil and gas extraction (except oil sands),12.050000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111412&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Hammerstone Infrastructure Materials Ltd,Hammerstone Quarry,Calgary,Alberta,57.191000000000003,-111.553899999999999,Limestone Mining and Quarrying,16.350000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112660&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tamarack Acquisition Corp.,Provost Veteran Oil Battery 15-20-034-08W4,Calgary,Alberta,51.938170000000000,-111.100610000000003,Oil and gas extraction (except oil sands),20.559999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112328&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Whitecap Resources Inc.,Resthaven 02-10-060-01W6 GGS,Calgary,Alberta,54.168660000000003,-118.059719999999999,Oil and gas extraction (except oil sands),23.859999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111407&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Felix Schoeller inc,Felix Schoeller inc,Drummondville,Quebec,45.875480000000003,-72.543220000000005,Paper (except Newsprint) Mills,14.920000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110640&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Bonavista Energy Corporation,Pine Creek 12-2-56-19 Multiwell Gas,,Alberta,53.811909999999997,-116.723650000000006,Oil and gas extraction (except oil sands),18.180000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111694&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Bonavista Energy Corporation,Bear B / South Ric gathering system,Clearwater County,Alberta,51.898640000000000,-115.037700000000001,Oil and gas extraction (except oil sands),11.160000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112519&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Canadian Natural Resources Limited,Pierson Oil Battery 14-09,,Manitoba,49.116100000000003,-101.308700000000002,Oil and gas extraction (except oil sands),16.500000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111184&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Crescent Point Energy Corp.,Battrum Oil MWB 07-21,Battrum,Saskatchewan,50.533920000000002,-108.281829999999999,Oil and gas extraction (except oil sands),21.640000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112166&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
City of Peterborough,Peterborough County/City Waste Management Facility,Peterborough,Ontario,44.222700000000003,-78.282100000000000,Waste Treatment and Disposal,22.699999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112676&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Ovintiv Canada ULC,Hythe Comp Stn D-019-H,Dawson Creek,British Columbia,55.597000000000001,-120.100999999999999,Oil and gas extraction (except oil sands),22.680000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110947&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Spur Petroleum Ltd.,Ukalta 05-18,,Alberta,53.925310000000003,-112.526380000000003,Oil and gas extraction (except oil sands),16.050000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112658&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Lamb Weston Canada ULC,Taber Plant,Taber,Alberta,49.693899999999999,-112.096199999999996,Frozen Food Manufacturing,43.740000000000002,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112705&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Cenovus Energy Inc.,HUSKY ABERFELDY 8-1-50-27,Lloydminster,Saskatchewan,53.283470000000001,-109.811539999999994,Oil and gas extraction (except oil sands),13.289999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111970&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Headwater Exploration Incorporated,Marten Hills 08-34-074-25W4,Slave Lake,Alberta,55.455370000000002,-113.753450000000001,Oil and gas extraction (except oil sands),49.020000000000003,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112695&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Lynx Energy ULC,Redland Sweet Gas Plant (01-20),,Alberta,51.402400000000000,-112.918099999999995,Oil and gas extraction (except oil sands),15.240000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111285&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Whitecap Resources Inc.,Eagle Lake 11-09-031-21W3 BTY,Kerrobert,Saskatchewan,51.643059999999998,-108.924790000000002,Oil and gas extraction (except oil sands),11.210000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111626&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Canadian Natural Resources Limited,South Cecil 08-15-084-08 W6M,,Alberta,56.280000000000001,-119.168899999999994,Oil and gas extraction (except oil sands),13.039999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112637&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Eagle Energy Inc.,CAPITOL DIXONVILLE 2-25,Clear Hills,Alberta,56.481050000000003,-117.962130000000002,Oil and gas extraction (except oil sands),12.730000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112487&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Canadian Natural Resources Limited,East Coulee Compressor Station 04-01-028-18W4,,Alberta,51.359679999999997,-112.416439999999994,Oil and gas extraction (except oil sands),10.180000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112591&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Ovintiv Canada ULC,Hythe Gas Battery 15-31,Grande Prairie,Alberta,55.460700000000003,-119.982500000000002,Oil and gas extraction (except oil sands),14.640000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111283&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Spur Petroleum Ltd.,Marten Hills 09-24-074-26W4,Slave Lake,Alberta,55.579500000000003,-114.806759999999997,Oil and gas extraction (except oil sands),12.000000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112626&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Campus Energy Partners Operations Inc.,Bantry Sour Gas Plant & Power Plant,Tilley,Alberta,50.471499999999999,-111.606499999999997,Oil and gas extraction (except oil sands),29.449999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111029&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Produits Kruger Inc.,"Fabrication région Est, Sherbrooke",Sherbrooke,Quebec,45.366669999999999,-71.854169999999996,Paper (except Newsprint) Mills,10.250000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111123&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Outlier Resources Ltd.,Windfall 14-24,Woodlands County,Alberta,54.122320000000002,-116.267210000000006,Oil and gas extraction (except oil sands),19.390000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112534&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Osisko Mining inc,Osisko Mining inc Project Windfall,Lebel Sur Quévillon,Quebec,49.073659999999997,-75.651799999999994,Other Support Activities for Mining,21.890000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112184&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Hammerhead Resources Inc,HHR Gold Creek 09-03-068-04W6,Grande Prairie,Alberta,54.859740000000002,-118.512119999999996,Oil and gas extraction (except oil sands),48.689999999999998,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112319&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Brock University,Brock University,St. Catharines,Ontario,43.119199999999999,-79.248300000000000,Universities,22.440000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111882&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
City of St. John's,Robin Hood Bay Regional Waste Management Facility,St. John's,Newfoundland and Labrador,47.604219999999998,-52.667630000000003,Waste Treatment and Disposal,45.229999999999997,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111386&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Advantage Energy Ltd.,Wembley Comp Stn 03-01,Calgary,Alberta,55.288660000000000,-119.093209999999999,Oil and gas extraction (except oil sands),20.850000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112423&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
PETRONAS Energy Canada Ltd.,Lily B-038-J/094-G-02,Fort St. John,British Columbia,57.192810000000001,-122.721109999999996,Oil and gas extraction (except oil sands),31.710000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111378&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Canadian Natural Resources Limited,Calling Lake South 01-20,,Alberta,55.069400000000002,-113.313900000000004,Conventional Oil and Gas Extraction,11.970000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112625&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Alberta  Health Services,Glenrose Energy Centre,Edmonton,Alberta,53.559339999999999,-113.495959999999997,General (except Paediatric) Hospitals,26.859999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112175&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Welded Tube of Canada Corp,Welded Tube (Q&T Plant),Welland,Ontario,42.970770000000002,-79.210570000000004,Iron and Steel Pipes and Tubes Manufacturing from Purchased,13.690000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111361&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Steel Reef Infrastructure Corp.,Flat Lake Sour Gas Plant 09-16,Weyburn,Saskatchewan,49.037619999999997,-103.812899999999999,Oil and gas extraction (except oil sands),23.670000000000002,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111576&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
